"","FID","GEOID","ALAND"
"14971",0,"061110012011",3130662
"14972",0,"061110013021",3548558
"14973",0,"060270003001",7308555
"14974",0,"060270003002",4566640
"14975",0,"060855029102",255786
"14976",0,"060855029101",375602
"14977",0,"060855030011",511465
"14978",0,"060855030012",441107
"14979",0,"060590756073",343891
"14980",0,"060590524262",44877030
"14981",0,"060590524271",4349721
"14982",0,"060590524041",23563113
"14983",0,"060590524211",467936
"14984",0,"060590524171",669904
"14985",0,"060590320271",807295
"14986",0,"060590320431",8950971
"14987",0,"060590740061",155703
"14988",0,"060590320032",744054
"14989",0,"060590758131",1259844
"14990",0,"060590995084",318477
"14991",0,"060855005002",453869
"14992",0,"060590891062",155958
"14993",0,"060855003002",670989
"14994",0,"060855004001",537859
"14995",0,"060855004002",467511
"14996",0,"060855005001",497237
"14997",0,"061110009011",7898437
"14998",0,"061110009031",1170066
"14999",0,"060855005003",363796
"15000",0,"060710091073",22853215
"15001",0,"060855025002",392985
"15002",0,"060855026011",348145
"15003",0,"060855026012",498123
"15004",0,"060855030013",765735
"15005",0,"060855030021",680285
"15006",0,"060855030022",683194
"15007",0,"060855030031",488373
"15008",0,"060855030032",727905
"15009",0,"060855030033",478032
"15010",0,"060710008123",1487418
"15011",0,"060710025023",647342
"15012",0,"060710071052",2879023
"15013",0,"060710104162",42953831
"15014",0,"060855083042",278386
"15015",0,"060855120421",455681
"15016",0,"060855135001",1529069844
"15017",0,"060855119092",14943086
"15018",0,"060855044101",561142
"15019",0,"060855077023",6140985
"15020",0,"060855050072",664575
"15021",0,"060855073021",8439065
"15022",0,"060855005004",399817
"15023",0,"060855017003",256669
"15024",0,"060855005005",419933
"15025",0,"060855006001",636262
"15026",0,"061010504013",363067
"15027",0,"060855006002",349525
"15028",0,"060855006003",360158
"15029",0,"060855026013",564156
"15030",0,"060690006004",564827
"15031",0,"060690005012",847504
"15032",0,"060690005013",637167
"15033",0,"060855076002",1764777
"15034",0,"060855053014",332555
"15035",0,"060855066033",354950
"15036",0,"060855035042",248121
"15037",0,"060855110004",426710
"15038",0,"060855093034",151416
"15039",0,"060855010001",199289
"15040",0,"060855011021",549567
"15041",0,"060690008012",1440268
"15042",0,"060690008023",102461728
"15043",0,"060690007022",1704617
"15044",0,"060730203062",1548327
"15045",0,"060730203073",765000
"15046",0,"060730203074",653151
"15047",0,"060855083031",626002
"15048",0,"060855120293",234869
"15049",0,"060855009011",401362
"15050",0,"060855009012",319451
"15051",0,"060855010002",128580
"15052",0,"060855010003",184088
"15053",0,"060855010004",126326
"15054",0,"060855011023",319484
"15055",0,"060855056002",182217
"15056",0,"060855026033",535891
"15057",0,"060855027011",659716
"15058",0,"060855027012",689421
"15059",0,"060590423053",898828
"15060",0,"060590626221",141586
"15061",0,"060590423251",5548804
"15062",0,"060855118002",4212657
"15063",0,"060855046021",58296985
"15064",0,"060855070012",9527559
"15065",0,"060855120011",18842979
"15066",0,"060855085043",283661
"15067",0,"060855037073",262721
"15068",0,"060855032123",337837
"15069",0,"060590320443",9669958
"15070",0,"060730170374",560948
"15071",0,"060730170391",271830
"15072",0,"060730170401",933220
"15073",0,"060590524202",1704772
"15074",0,"060590423393",354424
"15075",0,"060590759023",244846
"15076",0,"060590423074",175171
"15077",0,"060590320333",205078
"15078",0,"060590320462",1112754
"15079",0,"060590741023",378850
"15080",0,"060591101131",3814445
"15081",0,"060855119103",1188906
"15082",0,"060855093031",128042
"15083",0,"060855123091",6145255
"15084",0,"060855013004",168659
"15085",0,"060855081012",1025894
"15086",0,"060855044182",475248
"15087",0,"060855011011",328135
"15088",0,"060855012001",132661
"15089",0,"060855013001",170895
"15090",0,"060855012002",302986
"15091",0,"060855012003",168538
"15092",0,"060855012004",227060
"15093",0,"060855013002",183663
"15094",0,"060855119091",7095996
"15095",0,"060855013003",223880
"15096",0,"061110011012",1721440
"15097",0,"061110014011",540292
"15098",0,"061110014012",814892
"15099",0,"061110014021",2856216
"15100",0,"060855014011",418116
"15101",0,"060855027013",380635
"15102",0,"060855027023",473512
"15103",0,"060871010005",180537
"15104",0,"060871010006",530089
"15105",0,"060871010007",312813
"15106",0,"060871011003",219906
"15107",0,"060871011005",320511
"15108",0,"060855117011",2481456
"15109",0,"060855053012",171257
"15110",0,"060855031132",296836
"15111",0,"060855064022",257846
"15112",0,"060855072062",1235290
"15113",0,"060855042011",1704734
"15114",0,"060855025004",358951
"15115",0,"060855069004",1189452
"15116",0,"060855098011",392856
"15117",0,"060855084011",286439
"15118",0,"060855124022",6183446
"15119",0,"060855050011",6224141
"15120",0,"060855123083",6169395
"15121",0,"060855016004",426550
"15122",0,"060855120211",405039
"15123",0,"060855014021",246374
"15124",0,"060855014022",278267
"15125",0,"060855015021",278413
"15126",0,"060855015022",610134
"15127",0,"060855016001",101663
"15128",0,"060855016003",184849
"15129",0,"060855031102",200646
"15130",0,"060855069003",7011366
"15131",0,"060855037113",356359
"15132",0,"060855025003",334829
"15133",0,"060855094032",242374
"15134",0,"060855123092",2930001
"15135",0,"060855019001",1183915
"15136",0,"060855082032",443395
"15137",0,"060855045073",351542
"15138",0,"060855070022",12315766
"15139",0,"060855091071",160670
"15140",0,"060855033043",454027
"15141",0,"060855016005",355287
"15142",0,"060855017002",231989
"15143",0,"060855018003",270867
"15144",0,"060855018004",388079
"15145",0,"060855027022",572221
"15146",0,"060374329011",463891
"15147",0,"060374329012",436583
"15148",0,"060374329013",234205
"15149",0,"060374329021",420217
"15150",0,"060374329023",441395
"15151",0,"060855027021",818223
"15152",0,"060590626203",564576
"15153",0,"060590423331",3326076
"15154",0,"060590423052",912555
"15155",0,"060590525221",222380
"15156",0,"060590637012",163251
"15157",0,"060590637025",216124
"15158",0,"060855032121",823635
"15159",0,"060855032131",279848
"15160",0,"060855043143",297022
"15161",0,"060855043142",482648
"15162",0,"060855043151",309361
"15163",0,"060855043155",247335
"15164",0,"060855051001",2014218
"15165",0,"060855053021",792283
"15166",0,"060855053022",646631
"15167",0,"060855053031",289281
"15168",0,"060855053033",250247
"15169",0,"060855053034",193241
"15170",0,"060855053041",349646
"15171",0,"060855032141",751197
"15172",0,"060855035041",268592
"15173",0,"060855035044",111374
"15174",0,"060855035061",378528
"15175",0,"060855035062",299973
"15176",0,"060855043152",225930
"15177",0,"060855043153",381678
"15178",0,"060855043161",656705
"15179",0,"060855043162",361689
"15180",0,"060952506012",1136077
"15181",0,"060855032142",1053219
"15182",0,"060855032171",178099
"15183",0,"060855032173",195143
"15184",0,"060855032181",405636
"15185",0,"060855032182",184869
"15186",0,"060855035081",659319
"15187",0,"060855035082",348825
"15188",0,"060855035091",520754
"15189",0,"060855035101",463520
"15190",0,"060374607005",2648352
"15191",0,"060855052021",258823
"15192",0,"060855052022",517720
"15193",0,"060855033041",493745
"15194",0,"060855033042",229785
"15195",0,"060374609002",353296
"15196",0,"060374609003",326069
"15197",0,"060374609005",322020
"15198",0,"060374610002",415665
"15199",0,"060855033044",310021
"15200",0,"060855033051",583029
"15201",0,"060952501051",650788
"15202",0,"060855033052",801365
"15203",0,"060855033053",940950
"15204",0,"060855035102",285806
"15205",0,"060855035103",283606
"15206",0,"060952501031",582263
"15207",0,"060952533002",178862338
"15208",0,"060952535001",367121459
"15209",0,"060855066011",558604
"15210",0,"060855043172",531603
"15211",0,"060759806001",2132298
"15212",0,"060855033131",492136
"15213",0,"060855035111",444036
"15214",0,"060855035112",385127
"15215",0,"060855036011",945328
"15216",0,"060855036012",426985
"15217",0,"060855036021",263386
"15218",0,"060855043192",472675
"15219",0,"060855043193",534930
"15220",0,"060855043201",452792
"15221",0,"060855043211",547121
"15222",0,"060855053042",287665
"15223",0,"060855053043",176758
"15224",0,"060855053044",185562
"15225",0,"060855053052",284292
"15226",0,"060855053054",378068
"15227",0,"060855053053",499979
"15228",0,"060855054011",231540
"15229",0,"060855033132",579036
"15230",0,"060855033133",545898
"15231",0,"060855033151",515303
"15232",0,"060855033152",396879
"15233",0,"060855033153",731752
"15234",0,"060855037032",258134
"15235",0,"060855037033",243022
"15236",0,"060855037121",291548
"15237",0,"060952502001",451665
"15238",0,"060855043213",381525
"15239",0,"060855044111",686509
"15240",0,"060855044112",679590
"15241",0,"060855044124",188818
"15242",0,"060855044123",100553
"15243",0,"060952502002",338644
"15244",0,"060952504002",509610
"15245",0,"060855052031",1138154
"15246",0,"060855052032",355747
"15247",0,"060855053011",260481
"15248",0,"060855033371",375479
"15249",0,"060855033361",295194
"15250",0,"060855033372",392224
"15251",0,"060855037071",133956
"15252",0,"060855037072",358421
"15253",0,"060855037081",1027385
"15254",0,"060855037091",603491
"15255",0,"060855038021",750709
"15256",0,"060855044122",428256
"15257",0,"060855044131",643743
"15258",0,"060855044141",635497
"15259",0,"060133920001",627831
"15260",0,"060855033312",332565
"15261",0,"060855033211",1030256
"15262",0,"060855033212",723407
"15263",0,"060855033221",236919
"15264",0,"060855038023",188459
"15265",0,"060855038022",170070
"15266",0,"060855044142",639523
"15267",0,"060855044151",422039
"15268",0,"060855044161",571230
"15269",0,"060855044162",551293
"15270",0,"060855031081",969678
"15271",0,"060855033222",850690
"15272",0,"060855033223",356312
"15273",0,"060855033231",486544
"15274",0,"060855038031",657536
"15275",0,"060855038032",386954
"15276",0,"060855117012",4429410
"15277",0,"060855122002",167086261
"15278",0,"060855044202",370668
"15279",0,"060855044212",505536
"15280",0,"060816001002",499310
"15281",0,"060014351032",3291473
"15282",0,"060014371021",143705
"15283",0,"060014415232",142759
"15284",0,"060014054022",94280
"15285",0,"060014071022",128469
"15286",0,"060014356022",149652
"15287",0,"060014443022",21560485
"15288",0,"060014511015",28425934
"15289",0,"060014063003",122873
"15290",0,"060855031113",421943
"15291",0,"060855031121",470335
"15292",0,"060855031122",666641
"15293",0,"060855032041",501248
"15294",0,"060855033232",645319
"15295",0,"060855033241",455164
"15296",0,"060855033242",373114
"15297",0,"060855033252",502851
"15298",0,"060855033251",618568
"15299",0,"060230101021",797953759
"15300",0,"060230108001",57516910
"15301",0,"060230108002",35006194
"15302",0,"060230104002",28970543
"15303",0,"060230002005",195026
"15304",0,"060230006002",721818
"15305",0,"060230010005",1471385
"15306",0,"060230111004",95688435
"15307",0,"060230103003",4767762
"15308",0,"060230101022",155441562
"15309",0,"060230102003",12166421
"15310",0,"060230106001",162968077
"15311",0,"060230102002",11836858
"15312",0,"060230008003",13030103
"15313",0,"060230103005",576973390
"15314",0,"060230102001",605134194
"15315",0,"060230009003",52202588
"15316",0,"060230107003",9495234
"15317",0,"060855039023",298558
"15318",0,"060816005005",185866
"15319",0,"060855044221",451075
"15320",0,"060855044222",417065
"15321",0,"060374601005",1584209
"15322",0,"060374602001",1317899
"15323",0,"060374602002",301901
"15324",0,"060374602004",316081
"15325",0,"060374602005",679703
"15326",0,"060855045053",1199837
"15327",0,"060855045052",507721
"15328",0,"060816005001",540066
"15329",0,"060816005004",290111
"15330",0,"060230107002",91280387
"15331",0,"060230005003",310525
"15332",0,"060230101023",823436768
"15333",0,"060230106002",47835736
"15334",0,"060230103002",23574731
"15335",0,"060230111003",203205254
"15336",0,"060230101024",243615398
"15337",0,"060230103001",39946879
"15338",0,"060230012002",647289251
"15339",0,"060230001001",3088834
"15340",0,"060230107001",7248205
"15341",0,"060230009002",9955727
"15342",0,"060230001004",251595
"15343",0,"060230103004",3332323
"15344",0,"060230112003",907803019
"15345",0,"060855040012",496186
"15346",0,"060855040021",433844
"15347",0,"060855040022",596352
"15348",0,"060855041011",423274
"15349",0,"060855041012",569698
"15350",0,"060855041021",646359
"15351",0,"060750123012",15406
"15352",0,"060750123021",30912
"15353",0,"060750125022",30631
"15354",0,"060750228033",72433
"15355",0,"060750257022",250262
"15356",0,"060750478012",117321
"15357",0,"060374601001",604691
"15358",0,"060374601002",2649334
"15359",0,"060374601003",458841
"15360",0,"060816006001",269311
"15361",0,"060816007001",293671
"15362",0,"060855063022",688490
"15363",0,"060855063023",625302
"15364",0,"060855063041",606817
"15365",0,"060855063051",196043
"15366",0,"060855063052",323781
"15367",0,"060855072031",910325
"15368",0,"060855072051",288867
"15369",0,"060855078061",442819
"15370",0,"060855078062",419853
"15371",0,"060855078063",1021552
"15372",0,"060855078071",528464
"15373",0,"060855078072",468575
"15374",0,"060855078081",289990
"15375",0,"060855078083",440292
"15376",0,"060855064021",387038
"15377",0,"060855064023",507607
"15378",0,"060230006001",532658
"15379",0,"060230006004",785022
"15380",0,"060230006005",859400
"15381",0,"060230007001",1369637
"15382",0,"060855064024",306406
"15383",0,"060855065011",198513
"15384",0,"060855065012",474053
"15385",0,"060855065021",534527
"15386",0,"060855072052",957474
"15387",0,"060855072053",1399229
"15388",0,"060230007002",2494651
"15389",0,"060230005004",241208
"15390",0,"060855078084",596400
"15391",0,"060855079031",494942
"15392",0,"060855079032",1007996
"15393",0,"060855079042",701524
"15394",0,"060855079051",288273
"15395",0,"060816007002",216265
"15396",0,"060855065031",771717
"15397",0,"060855065032",667086
"15398",0,"060855065033",336826
"15399",0,"060855066012",335054
"15400",0,"060855066013",679787
"15401",0,"060372395012",152605
"15402",0,"060855066031",354139
"15403",0,"060855072054",755437
"15404",0,"060855073011",443991
"15405",0,"060372345022",121772
"15406",0,"060372349012",143608
"15407",0,"060372371012",120333
"15408",0,"060372371015",79044
"15409",0,"060372397023",77250
"15410",0,"060372398013",124185
"15411",0,"060855079064",314911
"15412",0,"060855079052",594500
"15413",0,"060855079053",577434
"15414",0,"060855079061",452492
"15415",0,"060855079062",333648
"15416",0,"060855079063",324796
"15417",0,"060374315021",385638
"15418",0,"060372412011",197835
"15419",0,"060374084023",9190390
"15420",0,"060374303013",6024777
"15421",0,"060374303014",3412035
"15422",0,"060374303021",325863
"15423",0,"060374340031",380633
"15424",0,"060230002002",396834
"15425",0,"060855066032",587227
"15426",0,"060855066041",188295
"15427",0,"060855066042",555451
"15428",0,"060855066043",461058
"15429",0,"060855066044",587498
"15430",0,"060855066045",659702
"15431",0,"060230001003",197299
"15432",0,"060230001002",323390
"15433",0,"060230002001",360970
"15434",0,"060230002003",268206
"15435",0,"060790103004",534040288
"15436",0,"060855080011",828723
"15437",0,"060855082024",483301
"15438",0,"060855082025",511254
"15439",0,"060855082031",390046
"15440",0,"060855082033",730132
"15441",0,"060855082041",325784
"15442",0,"060855082042",289967
"15443",0,"060855066051",589265
"15444",0,"060855066052",424398
"15445",0,"060855066061",244379
"15446",0,"060855066062",653355
"15447",0,"060855066063",288593
